 *** DISPLACEMENT ***
  NODE         U              V
    678   4.210199E-09   1.295769E-08
    679   4.193780E-09   1.290716E-08
    680   4.177887E-09   1.285825E-08
    681   4.162505E-09   1.281091E-08
    682   4.147621E-09   1.276509E-08
    683   4.133219E-09   1.272077E-08
    684   4.119288E-09   1.267789E-08
    685   4.105815E-09   1.263643E-08
    686   4.092787E-09   1.259633E-08
    687   4.080194E-09   1.255757E-08
    688   4.068022E-09   1.252011E-08
    689   4.056263E-09   1.248392E-08
    690   4.044905E-09   1.244896E-08
    691   4.033937E-09   1.241520E-08
    692   4.023351E-09   1.238262E-08
    693   4.013136E-09   1.235118E-08
    694   4.430467E-09   1.319346E-08
    695   4.410598E-09   1.313429E-08
    696   4.391356E-09   1.307699E-08
    697   4.372721E-09   1.302150E-08
    698   4.354676E-09   1.296776E-08
    699   4.337205E-09   1.291574E-08
    700   4.320291E-09   1.286537E-08
    701   4.303919E-09   1.281661E-08
    702   4.288073E-09   1.276942E-08
    703   4.272739E-09   1.272376E-08
    704   4.257903E-09   1.267958E-08
    705   4.243552E-09   1.263684E-08
    706   4.229672E-09   1.259551E-08
    707   4.216252E-09   1.255554E-08
    708   4.203278E-09   1.251691E-08
    709   4.190740E-09   1.247957E-08
    710   4.178626E-09   1.244349E-08
    711   4.166925E-09   1.240865E-08
    712   4.155627E-09   1.237500E-08
    713   4.144721E-09   1.234253E-08
    714   4.134198E-09   1.231119E-08
    715   4.559777E-09   1.314933E-08
    716   4.539329E-09   1.309036E-08
    717   4.519525E-09   1.303325E-08
    718   4.500346E-09   1.297794E-08
    719   4.481775E-09   1.292439E-08
    720   4.463794E-09   1.287253E-08
    721   4.446386E-09   1.282233E-08
    722   4.429536E-09   1.277374E-08
    723   4.413228E-09   1.272671E-08
    724   4.397446E-09   1.268120E-08
    725   4.382177E-09   1.263717E-08
    726   4.367407E-09   1.259457E-08
    727   4.353122E-09   1.255338E-08
