 *** DISPLACEMENT ***
  NODE         U              V
     47   1.865175E-14   1.000000E+01  -3.220060E-14   1.000000E+01   1.865175E-14
     48   1.776357E-15   1.000000E+01  -4.384524E-14   1.000000E+01   1.776357E-15
     49   3.597123E-14   1.000000E+01  -5.874776E-14   1.000000E+01   3.552714E-14
     50   2.020606E-14   1.000000E+01  -6.878562E-14   1.000000E+01   2.042810E-14
     51   9.325873E-15   1.000000E+01  -7.150336E-14   1.000000E+01   8.881784E-15
     52   4.352074E-14   1.000000E+01  -1.893420E-14   1.000000E+01   4.352074E-14
     53  -8.215650E-15   1.000000E+01  -6.890397E-14   1.000000E+01  -7.993606E-15
     54  -2.065015E-14   1.000000E+01  -7.980851E-14   1.000000E+01  -2.042810E-14
     55  -1.632028E-14   1.000000E+01  -6.407598E-14   1.000000E+01  -1.598721E-14
     56   3.796963E-14   1.000000E+01  -8.372270E-14   1.000000E+01   3.819167E-14
     57   7.038814E-14   1.000000E+01  -6.513242E-14   1.000000E+01   7.016610E-14
     58   1.132427E-14   1.000000E+01  -6.860301E-14   1.000000E+01   1.154632E-14
     59   1.003642E-13   1.000000E+01  -5.331400E-14   1.000000E+01   1.003642E-13
     60   1.421085E-13   1.000000E+01  -3.743096E-14   1.000000E+01   1.421085E-13
     61   7.860379E-14   1.000000E+01  -3.081831E-14   1.000000E+01   7.815970E-14
     62   1.736389E-13   1.000000E+01  -1.495759E-15   1.000000E+01   1.731948E-13
     63   1.250111E-13   1.000000E+01  -2.005826E-14   1.000000E+01   1.252332E-13
     64  -1.154632E-14   1.000000E+01   1.645852E-15   1.000000E+01  -1.154632E-14
