 *** DISPLACEMENT ***
  NODE         U              V
    598   3.769915E-04   1.288167E-03
    599   3.630619E-04   1.287321E-03
    600   3.492253E-04   1.286472E-03
    601   3.354779E-04   1.285620E-03
    602   3.218160E-04   1.284762E-03
    603   3.082362E-04   1.283896E-03
    604   2.947351E-04   1.283022E-03
    605   2.813095E-04   1.282136E-03
    606   2.679563E-04   1.281238E-03
    607   2.546727E-04   1.280326E-03
    608   2.414557E-04   1.279398E-03
    609   2.283027E-04   1.278453E-03
    610   5.199494E-04   1.290973E-03
    611   5.049757E-04   1.290203E-03
    612   4.901372E-04   1.289448E-03
    613   4.754286E-04   1.288706E-03
    614   4.608444E-04   1.287974E-03
    615   4.463796E-04   1.287251E-03
    616   4.320294E-04   1.286534E-03
    617   4.177889E-04   1.285822E-03
    618   4.036538E-04   1.285113E-03
    619   3.896197E-04   1.284404E-03
    620   3.756825E-04   1.283694E-03
    621   3.618382E-04   1.282982E-03
    622   3.480831E-04   1.282264E-03
    623   3.344134E-04   1.281540E-03
    624   3.208258E-04   1.280808E-03
    625   3.073167E-04   1.280066E-03
    626   2.938831E-04   1.279313E-03
    627   2.805217E-04   1.278546E-03
    628   2.672298E-04   1.277764E-03
    629   2.540043E-04   1.276966E-03
    630   2.408426E-04   1.276150E-03
    631   5.325983E-04   1.285806E-03
    632   5.176177E-04   1.285183E-03
    633   5.027725E-04   1.284574E-03
    634   4.880573E-04   1.283976E-03
    635   4.734667E-04   1.283388E-03
    636   4.589955E-04   1.282806E-03
    637   4.446388E-04   1.282231E-03
    638   4.303921E-04   1.281658E-03
    639   4.162507E-04   1.281088E-03
    640   4.022103E-04   1.280517E-03
    641   3.882668E-04   1.279944E-03
    642   3.744162E-04   1.279367E-03
    643   3.606547E-04   1.278785E-03
    644   3.469786E-04   1.278195E-03
    645   3.333844E-04   1.277597E-03
    646   3.198687E-04   1.276988E-03
    647   3.064283E-04   1.276366E-03
    648   2.930601E-04   1.275730E-03
    649   2.797611E-04   1.275079E-03
    650   2.665285E-04   1.274411E-03
    651   2.533594E-04   1.273724E-03
    652   5.451958E-04   1.280515E-03
    653   5.302098E-04   1.280040E-03
    654   5.153594E-04   1.279576E-03
